Time on 05 Jun 2021,S4_Humidity,S4_Temperature,S6_Humidity,S6_Temperature,S12_Humidity,S12_Temperature,S18_Humidity,S18_Temperature,S19_Humidity,S19_Temperature,S24_Humidity,S24_Temperature,S25_Humidity,S25_Temperature,S26_Humidity,S26_Temperature,
18:38:02,51.6,71.2
18:38:08,51.6,71.2
18:38:13,51.6,71.2
18:38:19,51.6,71.2
18:38:24,51.5,71.2
18:38:30,51.6,71.2
18:38:35,51.6,71.2
18:38:41,51.5,71.2
18:38:46,51.5,71.2
18:38:52,51.5,71.4
18:38:57,51.5,71.4
18:39:03,51.5,71.4
18:39:08,51.5,71.4
18:39:19,51.5,71.4
18:39:25,51.5,71.4
18:39:30,51.5,71.4
18:39:38,51.5,71.4
18:39:44,51.5,71.4
18:39:49,51.4,71.4
18:39:55,51.4,71.4
18:40:00,51.4,71.4
18:40:08,51.4,71.6
18:40:14,51.4,71.6
18:40:19,51.3,71.6
18:40:25,51.3,71.6
18:40:35,51.3,71.6
18:40:41,51.3,71.6
18:40:47,51.3,71.6
18:40:52,51.3,71.6
18:40:58,51.2,71.6
18:41:06,51.2,71.6
18:41:11,51.2,71.6
18:41:17,51.3,71.6
18:41:25,51.2,71.6
18:41:30,51.2,71.6
18:41:36,51.1,71.6
18:41:41,51.1,71.6
18:41:49,51.1,71.6
18:41:55,51.1,71.6
18:42:01,51.1,71.6
18:42:06,51.1,71.8
18:42:12,51.1,71.8
18:42:17,51.1,71.8
18:42:23,51.0,71.8
18:42:28,51.0,71.8
18:42:36,50.9,71.8
18:42:42,50.9,71.8
18:42:47,50.9,71.8
18:42:55,50.9,71.8
18:43:03,50.9,71.8
18:43:09,50.9,71.8
18:43:14,50.9,72.0
18:43:20,50.9,72.0
18:43:26,50.8,72.0
18:43:31,50.9,72.0
18:43:37,50.8,72.0
18:43:42,50.8,72.0
18:43:53,50.8,72.0
18:43:58,50.8,72.0
18:44:04,50.8,72.0
18:44:09,50.8,72.0
18:44:27,50.8,72.0
18:44:36,50.8,72.0
18:44:41,50.7,72.0
18:44:47,50.7,72.0
18:44:52,50.7,72.0
18:45:00,50.7,72.0
18:45:08,50.6,72.0
18:45:19,50.5,72.1
18:45:27,50.5,72.1
18:45:32,50.5,72.1
18:45:51,50.5,72.1
18:46:01,50.5,72.1
18:46:07,50.4,72.3
18:46:15,50.4,72.1
18:46:23,50.5,72.1
18:46:28,50.4,72.3
18:46:34,50.4,72.3
18:46:39,50.4,72.3
18:46:45,50.3,72.3
18:46:56,50.4,72.3
18:47:01,50.3,72.3
18:47:07,50.3,72.3
18:47:12,50.3,72.3
18:47:23,50.3,72.3
18:47:31,50.3,72.5
18:47:36,50.3,72.5
18:47:42,50.2,72.5
18:47:47,50.2,72.5
18:47:55,50.1,72.5
18:48:01,50.0,72.5
18:48:09,50.0,72.5
18:48:15,50.0,72.5
18:48:20,50.0,72.7
18:48:31,50.0,72.7
18:48:39,50.0,72.7
18:48:47,49.9,72.7
18:48:55,49.9,72.7
18:49:00,49.9,72.7
18:49:09,49.9,72.7
18:49:14,49.8,72.7
18:49:22,49.8,72.9
18:49:30,49.9,72.7
18:49:36,49.8,72.9
18:49:41,49.7,72.9
18:49:47,49.7,72.9
18:49:52,49.8,72.9
18:49:58,49.7,72.9
18:50:03,49.7,72.9
18:50:09,49.7,72.9
18:50:19,49.7,72.9
18:50:25,49.6,72.9
18:50:31,49.6,72.9
18:50:36,49.6,72.9
18:50:42,49.5,72.9
18:50:47,49.5,72.9
18:50:55,49.5,72.9
18:51:01,49.4,73.0
18:51:06,49.4,73.0
18:51:12,49.4,72.9
18:51:17,49.4,73.0
18:51:23,49.3,72.9
18:51:28,49.3,72.9
18:51:34,49.3,73.0
18:51:42,49.3,73.0
18:51:53,49.3,73.0
18:51:58,49.3,73.0
18:52:04,49.2,73.0
18:52:09,49.2,73.0
18:52:15,49.2,73.2
18:52:20,49.2,73.0
18:52:26,49.2,73.0
18:52:31,49.2,73.2
18:52:37,49.2,73.2
18:52:42,49.2,73.0
18:52:48,49.2,73.2
18:52:53,49.2,73.2
18:52:59,49.1,73.0
18:53:04,49.2,73.2
18:53:10,49.1,73.2
18:53:16,49.2,73.2
18:53:24,49.2,73.2
18:53:29,49.1,73.2
18:53:35,49.1,73.2
18:53:40,49.1,73.2
18:53:48,49.0,73.2
18:53:54,49.0,73.2
18:54:04,49.0,73.4
18:54:10,49.0,73.4
18:54:15,49.0,73.4
18:54:21,49.0,73.4
18:54:26,48.9,73.4
18:54:32,48.9,73.4
18:54:38,48.9,73.4
18:54:43,48.9,73.4
18:54:49,48.9,73.4
18:54:54,48.9,73.4
18:55:00,48.8,73.4
18:55:05,48.8,73.4
18:55:11,48.8,73.4
18:55:16,48.8,73.4
18:55:22,48.8,73.4
18:55:27,48.8,73.4
18:55:33,48.8,73.4
18:55:38,48.8,73.6
18:55:44,48.8,73.4
18:55:49,48.8,73.6
18:55:55,48.8,73.6
18:56:01,48.8,73.6
18:56:06,48.7,73.6
18:56:12,48.7,73.6
18:56:17,48.7,73.6
18:56:23,48.7,73.8
18:56:31,48.6,73.8
18:56:36,48.6,73.8
18:56:42,48.5,73.8
18:56:47,48.5,73.8
18:56:55,48.5,73.8
18:57:01,48.5,73.8
18:57:06,48.5,73.8
18:57:14,48.5,73.8
18:57:20,48.4,73.8
18:57:28,48.5,73.8
18:57:36,48.5,73.8
18:57:42,48.4,73.9
18:57:47,48.4,73.9
18:57:53,48.3,73.9
18:58:01,48.3,73.9
18:58:06,48.3,73.9
18:58:14,48.3,73.9
18:58:22,48.3,73.9
18:58:28,48.2,73.9
18:58:34,48.2,73.9
18:58:39,48.2,73.9
18:58:47,48.2,73.9
18:58:53,48.2,73.9
18:58:58,48.1,74.1
18:59:06,48.1,74.1
18:59:12,48.1,74.1
18:59:17,48.0,74.1
18:59:23,48.0,74.1
18:59:28,48.0,74.1
18:59:34,48.0,74.1
18:59:39,48.0,74.1
18:59:45,48.0,74.1
18:59:50,47.9,74.3
18:59:59,48.0,74.3
19:00:04,47.9,74.3
19:00:10,47.9,74.3
19:00:15,47.9,74.3
19:00:21,47.9,74.1
19:00:26,47.9,74.3
19:00:34,47.9,74.3
19:00:40,47.8,74.3
19:00:48,47.8,74.3
19:00:53,47.8,74.3
19:00:59,47.8,74.3
19:01:04,47.8,74.3
19:01:10,47.9,74.3
19:01:18,47.9,74.3
19:01:24,47.8,74.3
19:01:29,47.8,74.3
19:01:35,47.8,74.3
19:01:40,47.8,74.5
19:01:48,47.8,74.3
19:01:54,47.8,74.3
19:01:59,47.8,74.3
19:02:05,47.8,74.5
19:02:10,47.8,74.3
19:02:16,47.8,74.3
19:02:26,47.8,74.5
19:02:32,47.8,74.3
19:02:38,47.9,74.3
19:02:43,47.9,74.5
19:02:49,47.9,74.3
19:02:54,48.0,74.5
19:03:00,48.1,74.5
19:03:05,48.2,74.3
19:03:11,48.2,74.5
19:03:16,48.3,74.5
19:03:22,48.2,74.5
19:03:27,48.1,74.5
19:03:35,48.1,74.5
19:03:43,48.1,74.5
19:03:49,47.9,74.5
19:03:57,47.8,74.5
19:04:05,47.8,74.5
19:04:11,47.8,74.3
19:04:16,47.8,74.3
19:04:22,47.8,74.3
19:04:27,47.8,74.3
19:04:35,47.9,74.3
19:04:41,47.9,74.3
19:04:46,47.8,74.3
19:04:52,47.7,74.1
19:04:57,47.7,74.3
19:05:05,47.8,74.3
19:05:14,47.7,74.3
19:05:24,47.7,74.3
19:05:30,47.7,74.1
19:05:40,47.7,74.1
19:05:46,47.7,74.1
19:05:51,47.7,74.1
19:05:57,47.8,74.1
19:06:02,47.9,73.9
19:06:08,47.9,74.1
19:06:13,47.8,73.9
19:06:19,47.9,73.9
19:06:27,47.9,73.9
19:06:33,47.9,73.9
19:06:38,47.9,73.9
19:06:46,47.9,73.9
19:06:54,47.9,73.9
19:07:02,47.9,73.9
19:07:08,48.0,73.9
19:07:18,48.0,73.8
19:07:24,48.0,73.9
19:07:29,48.1,73.8
19:07:38,48.1,73.8
19:07:43,48.1,73.8
19:07:49,48.1,73.8
19:07:54,48.2,73.8
19:08:00,48.1,73.8
19:08:05,48.1,73.8
19:08:11,48.1,73.8
19:08:16,48.1,73.8
19:08:24,48.1,73.8
19:08:30,48.2,73.8
19:08:35,48.2,73.8
19:08:43,48.3,73.6
19:08:52,48.3,73.6
19:08:57,48.3,73.8
19:09:03,48.3,73.6
19:09:08,48.3,73.6
19:09:14,48.4,73.6
19:09:19,48.3,73.8
19:09:30,48.3,73.8
19:09:38,48.2,73.6
19:09:46,48.2,73.6
19:09:51,48.2,73.6
19:09:57,48.2,73.6
19:10:02,48.3,73.4
19:10:11,48.4,73.4
19:10:21,48.5,73.4
19:10:27,48.4,73.4
19:10:32,48.4,73.4
19:10:38,48.4,73.4
19:10:43,48.4,73.4
19:10:49,48.4,73.4
19:10:54,48.4,73.4
19:11:00,48.5,73.4
19:11:08,48.6,73.4
19:11:13,48.4,73.4
19:11:19,48.5,73.4
19:11:25,48.6,73.4
19:11:30,48.6,73.2
19:11:38,48.6,73.4
19:11:44,48.6,73.2
19:11:49,48.6,73.4
19:11:55,48.6,73.2
19:12:00,48.6,73.2
19:12:08,48.6,73.2
19:12:14,48.6,73.4
19:12:19,48.5,73.2
19:12:27,48.5,73.2
19:12:33,48.6,73.2
19:12:38,48.7,73.4
19:12:49,48.6,73.4
19:12:57,48.5,73.4
19:13:03,48.6,73.2
19:13:08,48.6,73.2
19:13:19,48.6,73.2
19:13:24,48.6,73.2
19:13:30,48.7,73.2
19:13:35,48.7,73.2
19:13:41,48.7,73.0
19:13:54,48.7,73.0
19:14:00,48.6,73.0
19:14:08,48.7,73.0
19:14:13,48.7,73.0
19:14:19,48.7,73.0
19:14:24,48.8,73.0
19:14:30,48.8,72.9
19:14:35,49.0,72.9
19:14:43,49.0,72.9
19:14:49,49.0,72.9
19:14:54,49.1,72.9
19:15:00,49.1,73.0
19:15:05,49.0,72.9
19:15:11,49.0,72.9
19:15:22,49.0,72.9
19:15:27,49.0,73.0
19:15:33,49.0,72.9
19:15:38,49.0,72.9
19:15:44,49.1,72.9
19:15:49,49.1,72.7
19:15:57,49.1,72.9
19:16:03,49.1,72.9
19:16:08,49.2,72.9
19:16:16,49.3,72.9
19:16:22,49.3,72.9
19:16:27,49.3,72.7
19:16:36,49.2,72.7
19:16:44,49.3,72.7
19:16:49,49.3,72.7
19:16:55,49.4,72.7
19:17:03,49.4,72.5
19:17:08,49.4,72.5
19:17:14,49.5,72.5
19:17:19,49.5,72.5
19:17:25,49.4,72.5
19:17:30,49.6,72.3
19:17:38,49.6,72.5
19:17:47,49.6,72.5
19:17:52,49.7,72.3
19:17:58,49.7,72.3
19:18:03,49.7,72.3
19:18:09,49.7,72.3
19:18:14,49.7,72.3
19:18:20,49.8,72.1
19:18:25,49.9,72.1
19:18:33,49.9,72.1
19:18:41,49.8,72.1
19:18:49,49.8,72.1
19:18:57,49.8,72.1
19:19:03,49.6,72.1
19:19:09,49.7,72.1
19:19:14,49.9,72.1
19:19:20,49.9,72.0
19:19:25,50.0,72.0
19:19:31,50.0,72.0
19:19:36,50.2,72.0
19:19:52,50.1,72.0
19:19:57,50.1,72.0
19:20:03,50.1,72.0
19:20:08,50.2,72.0
19:20:14,50.2,71.8
19:20:20,50.3,71.8
19:20:25,50.3,71.8
19:20:31,50.4,71.8
19:20:39,50.3,71.8
19:20:44,50.3,71.8
19:20:50,50.3,71.8
19:20:55,50.2,71.6
19:21:08,50.2,71.8
19:21:14,50.3,71.6
19:21:19,50.5,71.6
19:21:25,50.5,71.6
19:21:30,50.5,71.6
19:21:36,50.7,71.6
19:21:42,50.8,71.6
19:21:47,50.8,71.4
19:21:55,50.8,71.4
19:22:01,50.7,71.4
19:22:06,50.7,71.4
19:22:14,50.8,71.4
19:22:20,50.9,71.4
19:22:25,50.9,71.4
19:22:31,51.0,71.4
19:22:41,51.1,71.4
19:22:52,51.1,71.4
19:22:58,51.1,71.4
19:23:06,51.0,71.2
19:23:11,51.0,71.4
19:23:17,51.0,71.4
19:23:22,51.0,71.2
19:23:28,51.1,71.2
19:23:33,51.1,71.2
19:23:39,51.1,71.2
19:23:49,51.1,71.2
19:23:55,51.0,71.2
19:24:03,51.1,71.2
19:24:09,51.1,71.2
19:24:14,51.0,71.2
19:24:20,51.2,71.2
19:24:33,51.2,71.2
19:24:41,51.2,71.2
19:24:46,51.2,71.2
19:24:52,51.3,71.2
19:24:57,51.2,71.2
19:25:05,51.2,71.2
19:25:14,51.2,71.2
19:25:24,51.1,71.2
19:25:35,51.1,71.2
19:25:48,51.2,71.2
19:26:03,51.2,71.2
19:26:09,51.2,71.2
19:26:15,51.2,71.2
19:26:20,-1.0,12.4
19:26:26,51.4,71.2
19:26:41,51.4,71.2
19:26:47,51.5,71.1
19:26:57,51.5,71.1
19:27:03,51.5,71.1
19:27:16,51.4,71.1
19:27:22,51.5,71.1
19:27:27,51.5,71.1
19:27:35,51.5,71.1
19:27:43,51.5,71.1
19:27:49,51.4,71.1
19:27:54,51.5,71.1
19:28:02,51.5,71.1
19:28:08,51.5,71.1
19:28:13,51.6,71.1
19:28:21,51.5,71.1
19:28:30,51.5,71.1
19:28:35,51.5,71.1
19:28:43,51.5,71.1
19:28:49,51.5,71.1
19:28:54,51.5,71.1
19:29:00,51.5,71.1
19:29:05,51.7,71.1
19:29:11,51.7,71.1
19:29:16,51.7,71.1
19:29:22,51.7,70.9
19:29:30,51.7,71.1
19:29:35,51.8,70.9
19:29:46,51.8,71.1
19:29:54,51.8,70.9
19:30:00,51.8,70.9
19:30:05,51.9,70.9
19:30:11,52.0,70.9
19:30:16,51.9,70.9
19:30:22,52.0,70.9
19:30:27,52.1,70.9
19:30:33,-1.0,12.6
19:30:43,-1.0,51.3
19:30:49,52.0,70.7
19:30:54,52.1,70.7
19:31:03,52.1,70.7
19:31:08,52.1,70.7
19:31:14,52.0,70.7
19:31:19,52.1,70.7
19:31:25,52.1,70.7
19:31:38,52.1,70.7
19:31:46,52.1,70.7
19:31:51,52.2,70.7
19:31:57,52.3,70.7
19:32:02,52.2,70.7
19:32:10,52.2,70.7
19:32:21,52.3,70.7
19:32:29,52.3,70.7
19:32:35,52.3,70.7
19:32:43,52.3,70.7
19:32:48,52.3,70.7
19:32:54,52.2,70.7
19:32:59,52.2,70.7
19:33:05,52.2,70.7
19:33:10,52.3,70.7
19:33:16,52.2,70.7
19:33:21,52.3,70.7
19:33:27,52.3,70.7
19:33:33,52.3,70.5
19:33:43,52.3,70.7
19:33:49,-1.0,51.3
19:33:54,52.5,70.5
19:34:00,52.5,70.5
19:34:08,52.5,70.5
19:34:13,52.5,70.7
19:34:19,52.4,70.5
19:34:24,52.5,70.7
19:34:30,-1.0,12.7
19:34:35,52.4,70.5
19:34:41,52.4,70.5
19:34:49,52.4,70.5
19:34:55,52.4,70.5
19:35:00,52.4,70.5
19:35:08,52.4,70.5
19:35:14,52.5,70.5
19:35:19,52.5,70.5
19:35:25,52.6,70.7
19:35:30,52.5,70.7
19:35:48,52.5,70.7
19:35:54,52.5,70.5
19:36:02,52.5,70.7
19:36:15,52.4,70.7
19:36:21,52.4,70.5
19:36:26,52.3,70.7
19:36:32,52.3,70.5
19:36:40,52.4,70.5
19:36:45,52.5,70.5
19:36:51,52.6,70.7
19:36:56,52.5,70.5
19:37:02,52.6,70.5
19:37:13,52.5,70.5
19:37:26,52.5,70.5
19:37:36
